"","constructor_Results_ID","race_ID","constructor_ID","driver_ID","points","number","position","position_Text","status_ID"
"4636",4636,207,94,324,0,35,18,"N",60
"4637",4637,207,111,404,0,20,10,"10",13
"4638",4638,207,111,458,0,21,20,"R",3
"4639",4639,207,117,438,3,9,4,"4",11
"4640",4640,207,117,501,4,10,3,"3",1
"4641",4641,207,122,488,0,24,19,"R",25
"4642",4642,207,122,345,0,22,11,"11",14
"4643",4643,207,123,443,9,11,1,"1",1
"4644",4644,207,123,481,1,12,6,"6",12
"4645",4645,207,125,483,0,18,16,"16",17
"4646",4646,207,125,484,6,17,2,"2",1
"4647",4647,207,125,497,0,33,21,"R",51
"4648",4648,207,125,498,0,19,17,"N",60
"4649",4649,208,7,464,0,32,19,"R",89
"4650",4650,208,7,485,1,5,6,"6",1
"4651",4651,208,34,502,3,16,4,"4",1
"4652",4652,208,34,499,0,28,14,"14",13
"4653",4653,208,34,394,6,14,2,"2",1
"4654",4654,208,34,496,0,17,13,"13",12
"4655",4655,208,34,478,0,15,9,"9",11
"4656",4656,208,83,487,0,23,23,"R",5
"4657",4657,208,83,500,0,24,24,"R",22
"4658",4658,208,83,300,0,22,7,"7",11
"4659",4659,208,94,482,0,2,20,"N",60
"4660",4660,208,94,324,0,30,21,"N",60
"4661",4661,208,94,490,0,3,28,"R",23
"4662",4662,208,111,404,0,11,12,"12",12
"4663",4663,208,111,458,0,12,8,"8",11
"4664",4664,208,117,239,0,29,16,"16",58
"4665",4665,208,117,438,0,7,22,"R",3
"4666",4666,208,117,463,0,31,10,"10",11
"4667",4667,208,122,504,0,19,25,"R",5
"4668",4668,208,122,408,0,20,15,"15",3
"4669",4669,208,122,345,0,18,17,"17",15
"4670",4670,208,123,443,2,8,5,"5",1
"4671",4671,208,123,481,9,9,1,"1",1
"4672",4672,208,123,427,0,10,29,"R",8
"4673",4673,208,124,469,0,27,11,"11",12
"4674",4674,208,125,468,0,21,26,"R",5
"4675",4675,208,125,497,0,33,18,"N",60
"4676",4676,208,125,484,4,25,3,"3",1
"4677",4677,208,125,483,0,26,27,"R",36
"4678",4678,209,7,464,4,8,3,"3",1
"4679",4679,209,7,474,0,10,16,"R",5
"4680",4680,209,7,485,3,9,4,"4",1
"4681",4681,209,34,496,0,7,10,"10",12
"4682",4682,209,34,502,0,3,9,"9",12
"4683",4683,209,34,490,0,4,14,"R",47
"4684",4684,209,34,478,0,5,20,"R",44
"4685",4685,209,34,486,0,6,21,"R",3
"4686",4686,209,58,482,0,11,12,"R",22
"4687",4687,209,58,491,0,12,19,"D",2
"4688",4688,209,83,510,0,2,7,"7",12
"4689",4689,209,83,300,0,1,18,"R",48
"4690",4690,209,111,404,0,16,22,"W",53
"4691",4691,209,117,427,0,18,15,"R",5
"4692",4692,209,117,438,6,17,2,"2",1
"4693",4693,209,119,494,0,15,11,"11",12
"4694",4694,209,119,484,1,14,6,"6",11
"4695",4695,209,119,468,0,23,8,"8",12
"4696",4696,209,122,487,2,19,5,"5",1
"4697",4697,209,122,469,0,20,17,"R",67
"4698",4698,209,123,481,0,22,13,"R",6
"4699",4699,209,123,443,9,21,1,"1",1
"4700",4700,210,7,474,3,7,4,"4",1
"4701",4701,210,7,485,0,6,12,"12",12
"4702",4702,210,7,464,0,5,8,"8",11
"4703",4703,210,34,502,0,23,18,"N",60
"4704",4704,210,34,496,0,24,14,"14",13
"4705",4705,210,34,458,0,10,21,"R",5
"4706",4706,210,34,478,0,11,20,"N",60
"4707",4707,210,58,482,6,8,2,"2",1
"4708",4708,210,58,491,0,9,10,"10",11
"4709",4709,210,58,434,0,26,26,"R",48
"4710",4710,210,83,300,1,19,6,"6",11
"4711",4711,210,83,510,0,20,24,"R",67
"4712",4712,210,111,404,0,15,15,"15",13
"4713",4713,210,117,427,4,14,3,"3",1
"4714",4714,210,117,438,9,12,1,"1",1
"4715",4715,210,119,484,2,3,5,"5",1
"4716",4716,210,119,507,0,22,17,"17",16
"4717",4717,210,119,468,0,21,11,"11",11
"4718",4718,210,119,488,0,25,13,"13",12
"4719",4719,210,119,494,0,4,7,"7",11
"4720",4720,210,122,408,0,17,23,"R",22
"4721",4721,210,122,487,0,16,25,"R",5
"4722",4722,210,122,384,0,27,16,"16",20
"4723",4723,210,122,469,0,18,19,"N",60
"4724",4724,210,123,443,0,1,22,"R",6
"4725",4725,210,123,481,0,2,9,"9",11
"4726",4726,211,7,464,6,4,2,"2",1
"4727",4727,211,7,474,0,7,19,"R",51
"4728",4728,211,7,485,4,6,3,"3",11
"4729",4729,211,34,478,0,8,15,"R",5
"4730",4730,211,34,486,0,28,25,"R",3
"4731",4731,211,34,502,0,25,17,"R",5
"4732",4732,211,34,458,0,19,23,"R",6
"4733",4733,211,34,490,0,10,18,"R",3
"4734",4734,211,58,491,0,21,9,"9",13
"4735",4735,211,58,482,9,5,1,"1",1
"4736",4736,211,83,508,0,22,7,"7",12
"4737",4737,211,83,300,0,18,10,"10",14
"4738",4738,211,111,404,0,9,13,"R",6
"4739",4739,211,117,438,0,11,16,"R",6
"4740",4740,211,117,427,2,20,5,"5",11
"4741",4741,211,119,468,0,14,11,"11",14
"4742",4742,211,119,507,1,29,6,"6",11
"4743",4743,211,119,484,0,2,21,"R",93
"4744",4744,211,119,494,0,24,24,"R",24
"4745",4745,211,119,488,0,16,22,"R",3
"4746",4746,211,119,498,0,23,26,"F",79
"4747",4747,211,122,487,0,12,8,"8",12
"4748",4748,211,122,469,3,26,4,"4",11
"4749",4749,211,122,408,0,15,20,"R",10
"4750",4750,211,123,443,0,1,12,"R",3
"4751",4751,211,123,481,0,3,14,"R",78
"4752",4752,212,7,464,6,6,2,"2",1
"4753",4753,212,7,485,0,7,20,"R",3
"4754",4754,212,34,490,0,28,25,"R",5
"4755",4755,212,34,496,0,26,8,"8",13
"4756",4756,212,34,458,9,17,1,"1",1
"4757",4757,212,34,502,0,19,22,"R",3
"4758",4758,212,34,478,0,18,24,"R",3
"4759",4759,212,58,491,0,9,14,"14",15
"4760",4760,212,58,482,4,8,3,"3",11
"4761",4761,212,83,508,0,21,9,"9",13
"4762",4762,212,83,300,0,20,12,"12",14
"4763",4763,212,111,404,1,16,6,"6",13
"4764",4764,212,117,438,0,14,15,"15",16
"4765",4765,212,117,465,2,15,5,"5",13
"4766",4766,212,119,507,0,23,17,"17",18
"4767",4767,212,119,484,0,3,11,"11",14
"4768",4768,212,119,498,0,5,13,"13",14
"4769",4769,212,119,488,0,27,10,"10",13
"4770",4770,212,119,494,0,4,16,"16",16
"4771",4771,212,119,468,0,22,19,"R",3
"4772",4772,212,122,408,0,11,21,"R",3
"4773",4773,212,122,487,0,10,23,"R",3
"4774",4774,212,122,469,0,12,7,"7",13
"4775",4775,212,123,481,0,2,18,"N",60
"4776",4776,212,123,443,3,1,4,"4",12
"4777",4777,213,7,464,0,29,20,"R",96
"4778",4778,213,7,485,0,30,17,"R",3
"4779",4779,213,34,502,0,25,8,"8",12
"4780",4780,213,34,496,0,27,10,"10",12
"4781",4781,213,34,478,0,24,23,"R",48
"4782",4782,213,34,458,0,23,24,"R",25
"4783",4783,213,58,491,0,33,14,"14",16
"4784",4784,213,58,482,9,32,1,"1",1
"4785",4785,213,83,300,0,17,15,"R",22
"4786",4786,213,83,508,0,18,22,"R",6
"4787",4787,213,83,510,0,19,13,"13",14
"4788",4788,213,111,404,1,5,6,"6",11
"4789",4789,213,117,427,0,10,7,"7",12
"4790",4790,213,117,438,4,9,3,"3",1
"4791",4791,213,119,488,0,6,11,"11",12
"4792",4792,213,119,468,0,15,16,"N",60
"4793",4793,213,119,507,2,16,5,"5",11
"4794",4794,213,119,498,0,14,21,"R",84
"4795",4795,213,119,484,0,11,9,"9",12
"4796",4796,213,119,494,0,12,12,"12",13
"4797",4797,213,122,408,3,34,4,"4",1
"4798",4798,213,122,487,0,35,25,"R",25
"4799",4799,213,122,469,0,36,18,"R",5
"4800",4800,213,123,481,6,8,2,"2",1
"4801",4801,213,127,483,0,22,19,"R",3
"4802",4802,214,7,464,0,3,11,"11",11
"4803",4803,214,7,483,0,30,13,"13",11
"4804",4804,214,34,490,0,24,21,"R",6
"4805",4805,214,34,496,0,25,23,"R",105
"4806",4806,214,34,458,0,5,15,"15",11
"4807",4807,214,58,491,0,6,18,"18",84
"4808",4808,214,58,434,0,29,25,"F",79
"4809",4809,214,58,482,6,1,2,"2",1
"4810",4810,214,83,300,0,18,10,"10",1
"4811",4811,214,83,508,0,19,8,"8",1
"4812",4812,214,83,510,0,20,12,"12",11
"4813",4813,214,111,404,4,9,3,"3",1
"4814",4814,214,117,438,0,2,7,"7",1
"4815",4815,214,117,465,0,11,9,"9",1
"4816",4816,214,119,484,2,12,5,"5",1
"4817",4817,214,119,488,0,10,16,"16",11
"4818",4818,214,119,498,0,15,19,"19",58
"4819",4819,214,119,507,0,17,22,"R",5
"4820",4820,214,119,494,0,14,24,"R",84
"4821",4821,214,122,408,1,26,6,"6",1
"4822",4822,214,122,487,0,27,17,"17",12
"4823",4823,214,122,469,0,28,14,"14",11
"4824",4824,214,123,481,3,7,4,"4",1
"4825",4825,214,123,443,9,4,1,"1",1
"4826",4826,214,123,509,0,8,20,"N",60
"4827",4827,215,7,464,0,5,17,"R",51
"4828",4828,215,7,505,1,6,6,"6",11
"4829",4829,215,34,478,0,12,25,"R",5
"4830",4830,215,34,450,0,14,20,"R",22
"4831",4831,215,34,458,0,11,11,"11",16
"4832",4832,215,58,491,0,9,16,"R",22
"4833",4833,215,58,434,0,29,22,"R",6
"4834",4834,215,58,482,9,8,1,"1",1
"4835",4835,215,83,508,0,28,12,"12",22
"4836",4836,215,83,300,0,26,18,"R",20
"4837",4837,215,83,510,0,27,8,"8",13
"4838",4838,215,111,404,3,17,4,"4",11
"4839",4839,215,117,438,2,18,5,"5",11
"4840",4840,215,117,427,4,19,3,"3",1
"4841",4841,215,119,484,0,3,7,"7",20
"4842",4842,215,119,498,0,31,13,"13",17
"4843",4843,215,119,488,0,33,10,"10",15
"4844",4844,215,119,507,0,25,19,"R",24
"4845",4845,215,119,494,0,4,9,"9",13
"4846",4846,215,122,487,0,22,14,"R",22
"4847",4847,215,122,469,0,23,26,"R",3
"4848",4848,215,122,408,0,21,21,"R",6
"4849",4849,215,123,481,0,2,15,"R",20
"4850",4850,215,123,443,6,1,2,"2",1
"4851",4851,215,127,483,0,30,23,"R",20
"4852",4852,215,128,468,0,24,24,"R",3
"4853",4853,216,7,485,6,9,2,"2",1
"4854",4854,216,7,505,0,19,12,"12",11
"4855",4855,216,7,464,9,4,1,"1",1
"4856",4856,216,34,490,0,18,27,"R",5
"4857",4857,216,34,502,3,17,4,"4",1
"4858",4858,216,34,458,0,6,9,"9",1
"4859",4859,216,58,491,0,25,23,"R",44
"4860",4860,216,58,434,0,29,26,"R",66
"4861",4861,216,58,482,0,2,17,"R",6
"4862",4862,216,83,510,0,12,21,"R",24
"4863",4863,216,83,300,1,11,6,"6",1
"4864",4864,216,83,508,0,26,7,"7",1
"4865",4865,216,111,404,0,8,15,"15",11
"4866",4866,216,117,438,0,3,19,"R",5
"4867",4867,216,117,465,2,5,5,"5",1
"4868",4868,216,119,484,4,10,3,"3",1
"4869",4869,216,119,507,0,21,16,"N",60
"4870",4870,216,119,468,0,20,18,"R",3
"4871",4871,216,119,488,0,22,22,"R",10
"4872",4872,216,119,494,0,23,24,"R",44
"4873",4873,216,119,498,0,28,8,"8",1
"4874",4874,216,122,487,0,15,14,"14",11
"4875",4875,216,122,408,0,14,20,"R",22
"4876",4876,216,122,469,0,16,13,"13",11
"4877",4877,216,123,481,0,7,10,"10",1
"4878",4878,216,123,443,0,1,11,"11",4
"4879",4879,216,127,470,0,27,25,"R",5
"4880",4880,217,7,464,0,18,22,"R",67
"4881",4881,217,7,485,0,19,24,"R",67
"4882",4882,217,34,478,0,6,13,"13",13
"4883",4883,217,34,458,0,7,8,"8",1
"4884",4884,217,34,502,1,9,6,"6",1
"4885",4885,217,58,482,9,31,1,"1",1
"4886",4886,217,58,491,0,21,25,"R",5
"4887",4887,217,83,510,0,17,23,"R",96
"4888",4888,217,83,508,0,28,19,"R",23
"4889",4889,217,83,300,0,16,18,"R",96
"4890",4890,217,111,404,2,10,5,"5",1
"4891",4891,217,117,427,4,14,3,"3",1
"4892",4892,217,117,438,6,12,2,"2",1
"4893",4893,217,119,507,0,23,16,"N",60
"4894",4894,217,119,484,0,5,12,"12",12
"4895",4895,217,119,494,0,4,10,"10",11
"4896",4896,217,119,488,0,27,15,"R",5
"4897",4897,217,119,498,0,3,20,"R",67
"4898",4898,217,122,487,0,24,11,"11",12
"4899",4899,217,122,469,0,11,14,"14",13
"4900",4900,217,122,408,3,25,4,"4",1
"4901",4901,217,123,481,0,2,9,"9",11
"4902",4902,217,123,443,0,1,7,"7",1
"4903",4903,217,127,483,0,15,17,"R",44
"4904",4904,217,129,506,0,29,21,"R",22
"4905",4905,218,7,464,0,4,14,"R",10
"4906",4906,218,7,485,0,5,20,"R",4
"4907",4907,218,7,474,0,3,7,"7",11
"4908",4908,218,34,458,0,21,8,"8",11
"4909",4909,218,34,502,0,22,11,"11",13
"4910",4910,218,34,478,1,23,6,"6",1
"4911",4911,218,34,490,0,24,12,"12",14
"4912",4912,218,58,482,9,6,1,"1",1
"4913",4913,218,83,508,0,29,17,"R",22
"4914",4914,218,83,510,0,30,22,"R",22
"4915",4915,218,83,300,2,28,5,"5",1
"4916",4916,218,111,404,0,20,15,"R",23
"4917",4917,218,117,438,4,14,3,"3",1
"4918",4918,218,117,427,3,15,4,"4",1
"4919",4919,218,119,468,0,25,26,"F",79
"4920",4920,218,119,484,0,19,9,"9",11
"4921",4921,218,119,494,0,18,13,"13",15
"4922",4922,218,119,507,0,26,21,"R",4
"4923",4923,218,119,498,0,16,10,"10",11
"4924",4924,218,122,408,6,10,2,"2",1
"4925",4925,218,122,469,0,9,16,"R",23
"4926",4926,218,122,345,0,7,18,"R",67
"4927",4927,218,122,487,0,8,19,"R",20
"4928",4928,218,123,481,0,2,23,"R",5
"4929",4929,218,123,443,0,1,25,"R",8
"4930",4930,218,127,470,0,12,27,"F",79
"4931",4931,218,127,483,0,11,24,"R",5
"4932",4932,219,7,485,2,11,5,"5",1
"4933",4933,219,7,464,0,10,12,"12",14
"4934",4934,219,34,478,0,16,19,"R",22
"4935",4935,219,34,502,0,15,10,"10",12
"4936",4936,219,34,458,0,14,21,"R",44
"4937",4937,219,34,471,0,17,22,"R",20
"4938",4938,219,58,490,0,6,14,"R",5
"4939",4939,219,58,482,0,5,11,"11",12
"4940",4940,219,83,300,0,7,8,"8",11
"4941",4941,219,83,508,0,9,23,"R",6
"4942",4942,219,83,510,3,8,4,"4",1
"4943",4943,219,111,404,1,4,6,"6",11
"4944",4944,219,117,438,4,18,3,"3",1
"4945",4945,219,117,427,6,19,2,"2",1
"4946",4946,219,119,498,0,27,17,"N",60
"4947",4947,219,119,468,0,28,13,"13",17
"4948",4948,219,119,494,0,26,15,"D",2
"4949",4949,219,119,497,0,33,20,"N",60
"4950",4950,219,119,507,0,29,9,"9",58
"4951",4951,219,119,484,0,25,16,"D",4
"4952",4952,219,122,487,0,22,7,"7",11
"4953",4953,219,122,469,0,23,24,"R",6
"4954",4954,219,123,481,0,2,18,"R",6
"4955",4955,219,123,443,9,1,1,"1",1
"4956",4956,220,7,474,1,9,6,"6",11
"4957",4957,220,7,464,2,7,5,"5",1
"4958",4958,220,7,485,0,8,8,"8",11
"4959",4959,220,34,465,0,15,26,"R",5
"4960",4960,220,34,458,0,17,25,"R",78
"4961",4961,220,34,478,0,14,21,"R",5
"4962",4962,220,34,502,0,16,22,"R",5
"4963",4963,220,58,482,0,10,30,"R",22
"4964",4964,220,58,490,0,12,10,"10",12
"4965",4965,220,58,491,0,11,23,"R",5
"4966",4966,220,83,510,0,29,27,"R",5
"4967",4967,220,83,300,0,28,11,"11",12
"4968",4968,220,83,508,0,30,24,"R",5
"4969",4969,220,111,404,0,18,15,"15",12
"4970",4970,220,117,438,4,19,3,"3",1
"4971",4971,220,117,511,0,21,9,"9",11
"4972",4972,220,117,427,0,20,18,"18",10
"4973",4973,220,119,468,0,26,14,"14",12
"4974",4974,220,119,494,0,5,19,"19",60
"4975",4975,220,119,484,3,4,4,"4",1
"4976",4976,220,119,497,0,33,16,"16",12
"4977",4977,220,119,507,0,27,20,"R",67
"4978",4978,220,119,498,0,6,13,"13",12
"4979",4979,220,122,408,0,23,17,"17",4
"4980",4980,220,122,487,0,24,29,"R",22
"4981",4981,220,122,504,0,34,12,"12",12
"4982",4982,220,122,469,0,25,28,"R",4
"4983",4983,220,123,481,6,2,2,"2",1
"4984",4984,220,123,443,9,1,1,"1",1
"4985",4985,220,123,509,0,3,7,"7",11
"4986",4986,220,127,470,0,31,31,"R",5
"4987",4987,221,7,464,3,18,4,"4",1
"4988",4988,221,7,505,0,20,9,"9",14
"4989",4989,221,34,494,0,34,15,"R",51
"4990",4990,221,34,485,0,32,7,"7",13
"4991",4991,221,34,458,0,30,12,"R",5
"4992",4992,221,58,484,0,4,14,"R",51
"4993",4993,221,58,482,9,2,1,"1",1
"4994",4994,221,83,508,1,12,6,"6",11
"4995",4995,221,83,510,0,10,16,"R",6
"4996",4996,221,117,427,0,16,8,"8",14
"4997",4997,221,117,438,2,14,5,"5",11
"4998",4998,221,119,492,0,24,11,"R",21
"4999",4999,221,119,498,0,22,10,"10",22
"5000",5000,221,122,408,0,26,17,"R",84
"5001",5001,221,122,507,0,28,18,"R",22
"5002",5002,221,123,481,6,8,2,"2",1
"5003",5003,221,123,443,4,6,3,"3",1
"5004",5004,221,130,502,0,38,13,"N",60
"5005",5005,221,130,483,0,36,19,"R",5
"5006",5006,222,7,464,2,9,5,"5",11
"5007",5007,222,7,505,3,10,4,"4",11
"5008",5008,222,34,458,0,15,13,"R",10
"5009",5009,222,34,494,0,16,8,"8",12
"5010",5010,222,34,485,1,14,6,"6",11
"5011",5011,222,58,482,9,1,1,"1",1
"5012",5012,222,58,484,0,2,18,"R",36
"5013",5013,222,83,508,0,18,19,"R",25
"5014",5014,222,83,510,0,17,11,"11",12
"5015",5015,222,117,438,4,7,3,"3",1
"5016",5016,222,117,427,0,8,20,"R",6
"5017",5017,222,119,498,0,12,14,"R",25
"5018",5018,222,119,492,0,11,17,"R",6
"5019",5019,222,122,520,0,23,12,"12",14
"5020",5020,222,122,507,0,6,15,"R",22
"5021",5021,222,122,408,0,5,16,"R",6
"5022",5022,222,123,481,0,4,10,"10",12
"5023",5023,222,123,443,6,3,2,"2",1
"5024",5024,222,130,483,0,20,9,"9",12
"5025",5025,222,130,502,0,19,7,"7",11
"5026",5026,223,7,464,0,8,24,"R",3
"5027",5027,223,7,505,3,9,4,"4",11
"5028",5028,223,34,494,0,17,19,"R",5
"5029",5029,223,34,458,0,16,21,"R",8
"5030",5030,223,34,485,0,15,23,"R",3
"5031",5031,223,58,482,4,1,3,"3",1
"5032",5032,223,58,434,0,25,22,"R",3
"5033",5033,223,58,484,0,2,11,"11",16
"5034",5034,223,83,510,0,18,7,"7",12
"5035",5035,223,83,508,0,19,17,"R",6
"5036",5036,223,117,511,0,7,9,"9",5
"5037",5037,223,117,427,6,6,2,"2",1
"5038",5038,223,117,438,2,5,5,"5",12
"5039",5039,223,119,498,0,24,16,"N",60
"5040",5040,223,119,492,0,14,14,"N",60
"5041",5041,223,122,507,0,11,12,"R",3
"5042",5042,223,122,469,0,12,8,"8",12
"5043",5043,223,122,408,0,10,25,"R",3
"5044",5044,223,123,443,9,3,1,"1",1
"5045",5045,223,123,518,0,26,13,"N",60
"5046",5046,223,123,481,0,4,15,"N",60
"5047",5047,223,130,502,0,21,10,"10",16
"5048",5048,223,130,430,0,20,18,"R",25
"5049",5049,223,131,450,0,22,20,"R",5
"5050",5050,223,131,521,1,23,6,"6",12
"5051",5051,224,7,464,0,7,12,"12",16
"5052",5052,224,34,458,2,15,5,"5",11
"5053",5053,224,34,494,0,16,17,"R",27
"5054",5054,224,34,485,0,14,9,"9",16
"5055",5055,224,58,484,0,2,15,"R",6
"5056",5056,224,58,482,9,1,1,"1",1
"5057",5057,224,83,508,0,17,10,"10",16
"5058",5058,224,83,469,0,21,21,"R",36
"5059",5059,224,83,510,0,18,13,"R",84
"5060",5060,224,117,438,1,5,6,"6",11
"5061",5061,224,117,427,3,6,4,"4",11
"5062",5062,224,119,498,0,12,7,"7",11
"5063",5063,224,119,468,0,11,8,"8",12
"5064",5064,224,122,408,0,9,19,"R",44
"5065",5065,224,122,507,0,10,22,"R",84
"5066",5066,224,123,443,0,3,16,"R",23
"5067",5067,224,123,481,6,4,2,"2",1
"5068",5068,224,130,502,0,23,14,"R",58
"5069",5069,224,130,483,0,24,11,"11",16
"5070",5070,224,131,521,4,20,3,"3",1
"5071",5071,224,131,450,0,19,20,"R",5
"5072",5072,224,131,300,0,25,18,"R",23
"5073",5073,225,7,464,0,3,21,"R",92
"5074",5074,225,34,494,2,21,5,"5",11
"5075",5075,225,34,485,0,19,10,"10",3
"5076",5076,225,34,458,0,20,13,"N",60
"5077",5077,225,58,484,0,2,15,"R",3
"5078",5078,225,58,482,4,1,3,"3",1
"5079",5079,225,83,469,3,9,4,"4",11
"5080",5080,225,83,508,0,11,14,"R",5
"5081",5081,225,83,510,0,10,18,"R",5
"5082",5082,225,117,438,0,7,7,"7",13
"5083",5083,225,117,427,0,8,16,"R",3
"5084",5084,225,119,498,0,15,11,"11",3
"5085",5085,225,119,492,0,14,12,"R",3
"5086",5086,225,122,507,0,24,8,"8",14
"5087",5087,225,122,408,0,23,23,"R",3
"5088",5088,225,123,443,9,5,1,"1",1
"5089",5089,225,123,481,6,6,2,"2",1
"5090",5090,225,127,404,1,22,6,"6",13
"5091",5091,225,130,483,0,26,22,"R",5
"5092",5092,225,130,502,0,25,17,"R",3
"5093",5093,225,131,450,0,17,20,"R",3
"5094",5094,225,131,300,0,12,9,"9",15
"5095",5095,225,131,521,0,16,19,"R",37
"5096",5096,226,7,464,0,3,16,"R",84
"5097",5097,226,7,505,0,4,14,"R",51
"5098",5098,226,34,458,0,20,18,"R",3
"5099",5099,226,34,494,0,21,22,"R",6
"5100",5100,226,34,485,0,19,24,"R",23
"5101",5101,226,58,484,4,2,3,"3",11
"5102",5102,226,58,482,6,1,2,"2",1
"5103",5103,226,83,510,0,10,15,"R",6
"5104",5104,226,83,469,0,9,7,"7",13
"5105",5105,226,83,508,0,11,11,"11",67
"5106",5106,226,117,438,1,7,6,"6",12
"5107",5107,226,117,427,2,8,5,"5",12
"5108",5108,226,119,498,0,15,25,"R",5
"5109",5109,226,119,517,0,27,9,"9",5
"5110",5110,226,119,492,0,14,12,"R",6
"5111",5111,226,119,512,0,18,20,"R",93
"5112",5112,226,122,408,0,23,8,"8",13
"5113",5113,226,122,507,0,24,19,"R",84
"5114",5114,226,123,443,9,5,1,"1",1
"5115",5115,226,123,481,3,6,4,"4",11
"5116",5116,226,127,404,0,22,23,"R",25
"5117",5117,226,130,502,0,25,17,"R",84
"5118",5118,226,130,483,0,26,21,"R",84
"5119",5119,226,131,450,0,17,10,"10",16
"5120",5120,226,131,300,0,12,13,"R",22
"5121",5121,227,7,464,1,3,6,"6",11
"5122",5122,227,34,485,0,19,9,"9",13
"5123",5123,227,34,494,0,21,13,"13",15
"5124",5124,227,34,458,0,20,15,"R",5
"5125",5125,227,58,482,0,1,12,"12",6
"5126",5126,227,58,484,6,2,2,"2",1
"5127",5127,227,83,510,3,10,4,"4",1
"5128",5128,227,83,508,0,11,20,"R",3
"5129",5129,227,117,427,0,8,7,"7",11
"5130",5130,227,117,438,9,7,1,"1",1
"5131",5131,227,119,492,0,14,18,"R",37
"5132",5132,227,119,490,0,27,21,"R",22
"5133",5133,227,119,498,0,15,8,"8",12
"5134",5134,227,122,507,0,24,10,"10",13
"5135",5135,227,122,408,0,23,17,"R",27
"5136",5136,227,123,443,2,5,5,"5",1
"5137",5137,227,123,481,4,6,3,"3",1
"5138",5138,227,130,502,0,25,11,"11",13
"5139",5139,227,131,300,0,12,19,"R",78
"5140",5140,227,131,450,0,17,16,"R",22
"5141",5141,227,131,521,0,16,14,"14",16
"5142",5142,228,7,505,0,4,7,"7",1
"5143",5143,228,7,464,2,3,5,"5",1
"5144",5144,228,34,458,0,20,11,"11",11
"5145",5145,228,34,485,0,19,12,"12",11
"5146",5146,228,34,494,0,21,9,"9",1
"5147",5147,228,58,484,9,2,1,"1",1
"5148",5148,228,58,482,0,1,18,"R",3
"5149",5149,228,83,469,0,9,20,"R",84
"5150",5150,228,83,508,0,11,16,"16",14
"5151",5151,228,83,510,4,10,3,"3",1
"5152",5152,228,117,511,0,8,17,"R",3
"5153",5153,228,117,438,0,7,8,"8",1
"5154",5154,228,119,490,0,15,21,"R",25
"5155",5155,228,119,517,1,27,6,"6",1
"5156",5156,228,119,492,0,14,24,"R",84
"5157",5157,228,122,408,0,23,19,"R",44
"5158",5158,228,122,507,0,24,13,"13",13
"5159",5159,228,123,481,6,6,2,"2",1
"5160",5160,228,123,443,3,5,4,"4",1
"5161",5161,228,130,502,0,25,14,"14",13
"5162",5162,228,130,468,0,26,23,"R",25
"5163",5163,228,131,450,0,17,25,"R",8
"5164",5164,228,131,300,0,12,10,"10",11
"5165",5165,228,131,521,0,16,22,"R",67
"5166",5166,228,132,516,0,29,15,"15",13
"5167",5167,229,7,464,0,3,8,"8",1
"5168",5168,229,34,458,0,20,23,"R",4
"5169",5169,229,34,494,0,21,12,"12",14
"5170",5170,229,34,485,0,19,7,"7",1
"5171",5171,229,58,482,0,1,15,"R",7
"5172",5172,229,58,484,6,2,2,"2",1
"5173",5173,229,83,469,0,9,24,"R",4
"5174",5174,229,83,513,0,29,16,"R",67
"5175",5175,229,83,510,1,10,6,"6",1
"5176",5176,229,83,508,0,11,14,"R",44
"5177",5177,229,117,511,0,30,19,"R",4
"5178",5178,229,117,438,4,7,3,"3",1
"5179",5179,229,117,427,9,8,1,"1",1
"5180",5180,229,119,517,3,27,4,"4",1
"5181",5181,229,119,514,0,14,25,"R",4
"5182",5182,229,119,512,0,18,29,"R",20
"5183",5183,229,119,498,0,15,11,"11",12
"5184",5184,229,122,519,0,31,21,"R",4
"5185",5185,229,122,507,0,24,22,"R",4
"5186",5186,229,122,408,0,23,20,"R",4
"5187",5187,229,123,443,0,5,10,"10",11
"5188",5188,229,123,481,2,6,5,"5",1
"5189",5189,229,127,404,0,22,18,"R",67
"5190",5190,229,130,515,0,26,28,"R",37
"5191",5191,229,130,502,0,25,9,"9",11
"5192",5192,229,131,300,0,12,17,"R",81
"5193",5193,229,131,521,0,16,26,"R",4
"5194",5194,229,131,450,0,17,27,"R",4
"5195",5195,229,132,516,0,28,13,"13",16
"5196",5196,230,34,458,2,20,5,"5",1
"5197",5197,230,34,494,0,21,13,"R",48
"5198",5198,230,34,485,0,19,8,"8",14
"5199",5199,230,58,484,0,2,11,"11",5
"5200",5200,230,58,482,0,1,21,"R",66
"5201",5201,230,83,510,0,10,18,"R",27
"5202",5202,230,83,508,0,11,16,"R",3
"5203",5203,230,117,427,3,8,4,"4",1
"5204",5204,230,117,438,0,7,15,"R",5
"5205",5205,230,119,514,0,14,20,"R",3
"5206",5206,230,119,512,0,18,19,"R",53
"5207",5207,230,119,498,0,15,22,"R",10
"5208",5208,230,119,517,4,27,3,"3",1
"5209",5209,230,122,507,0,24,7,"7",13
"5210",5210,230,122,408,0,23,14,"R",10
"5211",5211,230,123,443,9,5,1,"1",1
"5212",5212,230,123,481,6,6,2,"2",1
"5213",5213,230,127,404,0,22,17,"R",67
"5214",5214,230,130,495,1,26,6,"6",12
"5215",5215,230,130,502,0,25,9,"9",14
"5216",5216,230,131,300,0,12,12,"N",60
