"driver_Standings_ID","race_ID","driver_ID","points","position","position_Text","wins","constructor_ID"
819,14,66,27,1,"1",2,1
820,14,35,0,78,"78",0,1
821,14,20,0,42,"42",0,1
822,14,29,0,68,"68",0,1
823,14,85,6,8,"8",0,1
824,14,67,17,4,"4",1,1
825,14,90,2,18,"18",0,1
826,14,102,0,21,"21",0,1
827,14,113,0,63,"63",0,1
828,14,95,0,61,"61",0,1
829,14,41,0,36,"36",0,1
830,14,32,0,46,"46",0,1
831,14,57,0,25,"25",0,1
832,14,3,15,5,"5",0,1
833,14,82,0,72,"72",0,1
834,14,76,0,67,"67",0,1
835,14,93,0,74,"74",0,1
836,14,5,0,73,"73",0,1
837,14,24,0,64,"64",0,1
838,14,26,0,39,"39",0,1
839,14,97,0,62,"62",0,1
840,14,28,2,17,"17",0,1
841,14,60,0,30,"30",0,1
842,14,74,0,58,"58",0,1
843,14,92,0,76,"76",0,1
844,14,89,2,19,"19",0,1
845,14,19,0,23,"23",0,1
846,14,64,0,37,"37",0,1
847,14,83,0,32,"32",0,1
848,14,13,0,53,"53",0,1
849,15,22,0,62,"62",0,1
850,15,67,19,4,"4",1,1
851,15,108,0,54,"54",0,1
852,15,4,9,7,"7",1,1
853,15,2,0,45,"45",0,1
854,15,43,0,49,"49",0,1
855,15,1,10,6,"6",0,1
856,15,46,3,12,"12",0,1
857,15,19,0,23,"23",0,1
858,15,57,0,26,"26",0,1
859,15,20,0,43,"43",0,1
860,15,74,0,60,"60",0,1
861,15,5,0,77,"77",0,1
862,15,87,0,57,"57",0,1
863,15,88,0,24,"24",0,1
864,15,99,0,63,"63",0,1
865,15,92,0,80,"80",0,1
866,15,63,0,75,"75",0,1
867,15,102,0,21,"21",0,1
868,15,50,0,34,"34",0,1
869,15,7,0,36,"36",0,1
870,15,17,0,58,"58",0,1
871,15,85,6,9,"9",0,1
872,15,18,25,2,"2",2,1
873,15,78,0,28,"28",0,1
874,15,107,0,79,"79",0,1
875,15,109,0,69,"69",0,1
876,15,91,0,38,"38",0,1
877,15,52,2,17,"17",0,1
878,15,48,0,48,"48",0,1
879,15,29,0,72,"72",0,1
880,15,84,0,44,"44",0,1
881,15,26,0,40,"40",0,1
882,15,66,31,1,"1",3,1
883,15,105,0,39,"39",0,1
884,15,61,0,53,"53",0,1
885,15,104,0,46,"46",0,1
886,15,28,2,16,"16",0,1
887,15,9,0,52,"52",0,1
888,15,47,0,42,"42",0,1
889,15,89,2,19,"19",0,1
890,15,82,0,76,"76",0,1
891,15,44,3,13,"13",0,1
892,15,25,0,81,"81",0,1
893,15,98,3,14,"14",0,1
894,15,14,0,25,"25",0,1
895,15,11,0,29,"29",0,1
896,15,103,0,27,"27",0,1
897,15,64,0,30,"30",0,1
898,15,86,0,59,"59",0,1
899,15,72,0,83,"83",0,1
900,15,106,0,51,"51",0,1
901,15,27,24,3,"3",1,1
902,15,100,0,70,"70",0,1
903,15,94,0,84,"84",0,1
904,15,112,0,22,"22",0,1
905,15,68,0,50,"50",0,1
906,15,96,0,65,"65",0,1
907,15,35,0,82,"82",0,1
908,15,65,4,11,"11",1,1
909,15,40,5,10,"10",0,1
910,15,95,0,64,"64",0,1
911,15,13,0,55,"55",0,1
912,15,41,0,37,"37",0,1
913,15,3,15,5,"5",0,1
914,15,93,0,78,"78",0,1
915,15,32,0,47,"47",0,1
916,15,111,0,61,"61",0,1
917,15,113,0,67,"67",0,1
918,15,30,0,35,"35",0,1
919,15,110,0,73,"73",0,1
920,15,55,0,20,"20",0,1
921,15,90,2,18,"18",0,1
922,15,97,0,66,"66",0,1
923,15,54,0,32,"32",0,1
924,15,73,2,15,"15",0,1
925,15,45,0,74,"74",0,1
926,15,101,0,41,"41",0,1
927,15,76,0,71,"71",0,1
928,15,24,0,68,"68",0,1
929,15,80,0,56,"56",0,1
930,15,83,0,33,"33",0,1
931,15,60,0,31,"31",0,1
932,15,23,7,8,"8",0,1
933,16,123,0,19,"19",0,7
934,16,130,2,5,"5",0,7
935,16,138,0,8,"8",0,7
936,16,142,0,18,"18",0,7
937,16,153,0,14,"14",0,7
938,16,102,6,2,"2",0,7
939,16,158,0,16,"16",0,7
940,16,67,0,10,"10",0,7
941,16,120,0,21,"21",0,7
942,16,22,0,9,"9",0,7
943,16,14,0,15,"15",0,7
944,16,135,4,3,"3",0,7
945,16,124,3,4,"4",0,7
946,16,47,0,12,"12",0,7
947,16,109,0,7,"7",0,7
948,16,28,0,6,"6",0,7
949,16,44,0,20,"20",0,7
950,16,1,9,1,"1",1,7
951,16,112,0,11,"11",0,7
952,16,87,0,17,"17",0,7
953,16,83,0,13,"13",0,7
954,17,120,0,42,"42",0,7
955,17,113,0,26,"26",0,7
956,17,1,9,1,"1",1,7
957,17,25,0,17,"17",0,7
958,17,17,0,48,"48",0,7
959,17,44,0,41,"41",0,7
960,17,98,0,54,"54",0,7
961,17,34,0,49,"49",0,7
962,17,67,0,31,"31",0,7
963,17,92,1,11,"11",0,7
964,17,76,0,19,"19",0,7
965,17,72,0,29,"29",0,7
966,17,45,8,2,"2",1,7
967,17,18,0,52,"52",0,7
968,17,93,0,44,"44",0,7
969,17,39,6,4,"4",0,7
970,17,138,0,16,"16",0,7
971,17,161,2,10,"10",0,7
972,17,89,0,28,"28",0,7
973,17,165,0,24,"24",0,7
974,17,48,0,23,"23",0,7
975,17,135,4,5,"5",0,7
976,17,73,0,20,"20",0,7
977,17,90,0,53,"53",0,7
978,17,94,0,22,"22",0,7
979,17,114,0,15,"15",0,7
980,17,153,0,35,"35",0,7
981,17,116,0,21,"21",0,7
982,17,154,0,12,"12",0,7
983,17,130,2,9,"9",0,7
984,17,83,0,34,"34",0,7
985,17,14,0,36,"36",0,7
986,17,84,0,46,"46",0,7
987,17,158,0,37,"37",0,7
988,17,124,3,8,"8",0,7
989,17,6,0,43,"43",0,7
990,17,102,6,3,"3",0,7
991,17,47,0,33,"33",0,7
992,17,82,0,51,"51",0,7
993,17,137,0,50,"50",0,7
994,17,60,3,7,"7",0,7
995,17,119,0,47,"47",0,7
996,17,32,4,6,"6",0,7
997,17,28,0,13,"13",0,7
998,17,142,0,39,"39",0,7
999,17,112,0,32,"32",0,7
1000,17,19,0,27,"27",0,7
1001,17,107,0,18,"18",0,7
1002,17,20,0,45,"45",0,7
1003,17,123,0,40,"40",0,7
1004,17,109,0,14,"14",0,7
1005,17,146,0,25,"25",0,7
1006,17,87,0,38,"38",0,7
1007,17,22,0,30,"30",0,7
1008,18,120,0,52,"52",0,7
1009,18,143,3,12,"12",0,7
1010,18,158,0,46,"46",0,7
1011,18,138,0,22,"22",0,7
1012,18,72,0,42,"42",0,7
1013,18,94,0,32,"32",0,7
1014,18,113,0,39,"39",0,7
1015,18,137,0,60,"60",0,7
1016,18,25,0,24,"24",0,7
1017,18,140,0,37,"37",0,7
1018,18,154,0,17,"17",0,7
1019,18,123,0,50,"50",0,7
1020,18,17,0,58,"58",0,7
1021,18,153,0,28,"28",0,7
1022,18,47,0,44,"44",0,7
1023,18,142,0,49,"49",0,7
1024,18,83,0,45,"45",0,7
1025,18,19,0,40,"40",0,7
1026,18,45,8,3,"3",1,7
1027,18,150,0,30,"30",0,7
1028,18,34,0,59,"59",0,7
1029,18,93,0,54,"54",0,7
1030,18,18,9,2,"2",1,7
1031,18,6,0,53,"53",0,7
1032,18,48,0,35,"35",0,7
1033,18,112,0,43,"43",0,7
1034,18,84,0,56,"56",0,7
1035,18,165,0,36,"36",0,7
1036,18,39,6,6,"6",0,7
1037,18,20,0,55,"55",0,7
1038,18,57,0,23,"23",0,7
1039,18,98,0,63,"63",0,7
1040,18,89,0,41,"41",0,7
1041,18,116,0,31,"31",0,7
1042,18,82,0,61,"61",0,7
1043,18,161,2,14,"14",0,7
1044,18,135,4,8,"8",0,7
1045,18,44,0,51,"51",0,7
1046,18,151,0,33,"33",0,7
1047,18,14,4,7,"7",0,7
1048,18,76,0,27,"27",0,7
1049,18,32,4,9,"9",0,7
1050,18,157,0,47,"47",0,7
1051,18,127,0,34,"34",0,7
1052,18,107,0,25,"25",0,7
1053,18,146,0,38,"38",0,7
1054,18,1,9,1,"1",1,7
1055,18,60,3,11,"11",0,7
1056,18,92,1,16,"16",0,7
1057,18,166,2,15,"15",0,7
1058,18,90,0,62,"62",0,7
1059,18,122,0,19,"19",0,7
1060,18,67,6,4,"4",0,7
1061,18,109,0,20,"20",0,7
1062,18,119,0,57,"57",0,7
1063,18,87,0,48,"48",0,7
1064,18,114,0,21,"21",0,7
1065,18,130,2,13,"13",0,7
1066,18,22,0,26,"26",0,7
1067,18,124,3,10,"10",0,7
1068,18,28,0,18,"18",0,7
1069,18,73,0,29,"29",0,7
1070,18,102,6,5,"5",0,7
1071,19,150,0,35,"35",0,7
1072,19,140,0,42,"42",0,7
1073,19,165,0,41,"41",0,7
1074,19,58,0,34,"34",0,7
1075,19,119,0,63,"63",0,7
1076,19,82,0,67,"67",0,7
1077,19,138,0,24,"24",0,7
1078,19,83,0,50,"50",0,7
1079,19,18,18,1,"1",2,7
1080,19,76,0,32,"32",0,7
1081,19,116,0,36,"36",0,7
1082,19,87,0,54,"54",0,7
1083,19,60,3,12,"12",0,7
1084,19,107,0,29,"29",0,7
1085,19,143,3,10,"10",0,7
1086,19,109,0,21,"21",0,7
1087,19,19,0,45,"45",0,7
1088,19,92,1,17,"17",0,7
1089,19,146,0,43,"43",0,7
1090,19,93,0,60,"60",0,7
1091,19,122,0,22,"22",0,7
1092,19,158,0,19,"19",0,7
1093,19,135,4,8,"8",0,7
1094,19,114,0,23,"23",0,7
1095,19,98,0,69,"69",0,7
1096,19,90,0,68,"68",0,7
1097,19,151,0,38,"38",0,7
1098,19,48,0,40,"40",0,7
1099,19,14,7,5,"5",0,7
1100,19,153,0,28,"28",0,7
1101,19,28,0,18,"18",0,7
1102,19,44,0,53,"53",0,7
1103,19,127,0,39,"39",0,7
1104,19,45,8,4,"4",1,7
1105,19,72,0,47,"47",0,7
1106,19,73,0,33,"33",0,7
1107,19,1,13,2,"2",1,7
1108,19,32,4,9,"9",0,7
1109,19,84,0,62,"62",0,7
1110,19,94,0,37,"37",0,7
1111,19,123,0,56,"56",0,7
1112,19,161,2,14,"14",0,7
1113,19,22,0,30,"30",0,7
1114,19,137,0,66,"66",0,7
1115,19,2,2,16,"16",0,7
1116,19,113,0,44,"44",0,7
1117,19,57,0,25,"25",0,7
1118,19,102,6,6,"6",0,7
1119,19,7,0,52,"52",0,7
1120,19,39,6,7,"7",0,7
1121,19,142,0,55,"55",0,7
1122,19,130,2,13,"13",0,7
1123,19,47,0,49,"49",0,7
1124,19,67,12,3,"3",0,7
1125,19,64,0,26,"26",0,7
1126,19,6,0,59,"59",0,7
1127,19,112,0,48,"48",0,7
1128,19,20,0,61,"61",0,7
1129,19,89,0,46,"46",0,7
1130,19,52,0,31,"31",0,7
1131,19,34,0,65,"65",0,7
1132,19,166,2,15,"15",0,7
1133,19,120,0,58,"58",0,7
1134,19,154,0,20,"20",0,7
1135,19,124,3,11,"11",0,7
1136,19,17,0,64,"64",0,7
1137,19,156,0,57,"57",0,7
1138,19,25,0,27,"27",0,7
1139,19,157,0,51,"51",0,7
1140,20,150,0,41,"41",0,7
1141,20,82,0,78,"78",0,7
1142,20,129,3,13,"13",0,7
1143,20,138,0,27,"27",0,7
1144,20,89,0,56,"56",0,7
1145,20,73,0,39,"39",0,7
1146,20,92,1,19,"19",0,7
1147,20,17,0,74,"74",0,7
1148,20,153,0,32,"32",0,7
1149,20,155,0,79,"79",0,7
1150,20,130,2,14,"14",0,7
1151,20,125,0,51,"51",0,7
1152,20,156,0,66,"66",0,7
1153,20,119,0,73,"73",0,7
1154,20,123,0,65,"65",0,7
1155,20,120,0,67,"67",0,7
1156,20,117,0,31,"31",0,7
1157,20,131,0,80,"80",0,7
1158,20,116,0,42,"42",0,7
1159,20,102,6,7,"7",0,7
1160,20,93,0,69,"69",0,7
1161,20,19,0,55,"55",0,7
1162,20,114,0,26,"26",0,7
1163,20,1,19,2,"2",1,7
1164,20,94,0,44,"44",0,7
1165,20,2,2,15,"15",0,7
1166,20,140,0,48,"48",0,7
1167,20,58,0,40,"40",0,7
1168,20,72,0,58,"58",0,7
1169,20,76,0,38,"38",0,7
1170,20,109,0,23,"23",0,7
1171,20,47,0,52,"52",0,7
1172,20,122,0,24,"24",0,7
1173,20,84,0,72,"72",0,7
1174,20,32,4,10,"10",0,7
1175,20,158,0,21,"21",0,7
1176,20,162,0,33,"33",0,7
1177,20,14,7,5,"5",0,7
1178,20,44,0,62,"62",0,7
1179,20,160,0,57,"57",0,7
1180,20,64,0,29,"29",0,7
1181,20,18,27,1,"1",3,7
1182,20,74,0,76,"76",0,7
1183,20,25,0,30,"30",0,7
1184,20,124,3,11,"11",0,7
1185,20,101,0,71,"71",0,7
1186,20,165,0,49,"49",0,7
1187,20,57,0,28,"28",0,7
1188,20,151,0,45,"45",0,7
1189,20,6,0,68,"68",0,7
1190,20,20,0,70,"70",0,7
1191,20,39,6,8,"8",0,7
1192,20,135,4,9,"9",0,7
1193,20,28,0,20,"20",0,7
1194,20,7,0,36,"36",0,7
1195,20,146,0,50,"50",0,7
1196,20,161,2,16,"16",0,7
1197,20,60,3,12,"12",0,7
1198,20,22,0,35,"35",0,7
1199,20,45,8,4,"4",1,7
1200,20,137,0,77,"77",0,7
1201,20,83,0,60,"60",0,7
1202,20,67,12,3,"3",0,7
1203,20,98,0,82,"82",0,7
1204,20,90,0,81,"81",0,7
1205,20,40,0,25,"25",0,7
1206,20,141,0,43,"43",0,7
1207,20,136,0,53,"53",0,7
1208,20,87,0,63,"63",0,7
1209,20,113,0,54,"54",0,7
1210,20,34,0,75,"75",0,7
1211,20,52,0,37,"37",0,7
1212,20,107,0,34,"34",0,7
1213,20,142,0,64,"64",0,7
1214,20,121,2,18,"18",0,7
1215,20,112,0,59,"59",0,7
1216,20,127,0,46,"46",0,7
1217,20,166,2,17,"17",0,7
1218,20,143,7,6,"6",0,7
1219,20,48,0,47,"47",0,7
1220,20,154,0,22,"22",0,7
1221,20,157,0,61,"61",0,7
1222,21,140,0,53,"53",0,7
1223,21,148,0,46,"46",0,7
1224,21,165,0,54,"54",0,7
1225,21,83,0,65,"65",0,7
1226,21,146,0,55,"55",0,7
1227,21,2,2,15,"15",0,7
1228,21,20,0,82,"82",0,7
1229,21,98,0,96,"96",0,7
1230,21,90,0,95,"95",0,7
1231,21,139,0,67,"67",0,7
1232,21,57,0,30,"30",0,7
1233,21,143,7,7,"7",0,7
1234,21,150,0,20,"20",0,7
1235,21,84,0,86,"86",0,7
1236,21,120,0,77,"77",0,7
1237,21,14,7,6,"6",0,7
1238,21,131,0,79,"79",0,7
1239,21,162,0,36,"36",0,7
1240,21,124,3,11,"11",0,7
1241,21,123,0,31,"31",0,7
1242,21,161,2,17,"17",0,7
1243,21,126,0,38,"38",0,7
1244,21,72,0,63,"63",0,7
1245,21,153,0,35,"35",0,7
1246,21,132,0,71,"71",0,7
1247,21,134,0,72,"72",0,7
1248,21,119,0,87,"87",0,7
1249,21,107,0,37,"37",0,7
1250,21,45,8,5,"5",1,7
1251,21,22,0,39,"39",0,7
1252,21,147,0,43,"43",0,7
1253,21,109,0,24,"24",0,7
1254,21,74,0,91,"91",0,7
1255,21,18,36,1,"1",4,7
1256,21,73,0,44,"44",0,7
1257,21,149,0,76,"76",0,7
1258,21,142,0,73,"73",0,7
1259,21,28,0,21,"21",0,7
1260,21,113,0,59,"59",0,7
1261,21,136,0,58,"58",0,7
1262,21,125,0,56,"56",0,7
1263,21,145,0,89,"89",0,7
1264,21,129,3,13,"13",0,7
1265,21,115,0,28,"28",0,7
1266,21,47,0,57,"57",0,7
1267,21,6,0,80,"80",0,7
1268,21,114,0,27,"27",0,7
1269,21,160,0,62,"62",0,7
1270,21,32,4,10,"10",0,7
1271,21,92,1,19,"19",0,7
1272,21,118,0,78,"78",0,7
1273,21,130,2,14,"14",0,7
1274,21,102,10,4,"4",0,7
1275,21,128,0,92,"92",0,7
1276,21,80,0,84,"84",0,7
1277,21,93,0,81,"81",0,7
1278,21,89,0,61,"61",0,7
1279,21,39,6,8,"8",0,7
1280,21,52,0,41,"41",0,7
1281,21,1,22,2,"2",1,7
1282,21,135,6,9,"9",0,7
1283,21,138,0,29,"29",0,7
1284,21,23,0,85,"85",0,7
1285,21,137,0,93,"93",0,7
1286,21,34,0,90,"90",0,7
1287,21,166,2,16,"16",0,7
1288,21,40,0,26,"26",0,7
1289,21,141,0,48,"48",0,7
1290,21,25,0,33,"33",0,7
1291,21,60,3,12,"12",0,7
1292,21,158,0,22,"22",0,7
1293,21,116,0,47,"47",0,7
1294,21,64,0,32,"32",0,7
1295,21,58,0,45,"45",0,7
1296,21,151,0,50,"50",0,7
1297,21,94,0,49,"49",0,7
1298,21,44,0,69,"69",0,7
1299,21,76,0,42,"42",0,7
1300,21,127,0,51,"51",0,7
1301,21,156,0,75,"75",0,7
1302,21,48,0,52,"52",0,7
1303,21,17,0,88,"88",0,7
1304,21,122,0,25,"25",0,7
1305,21,121,2,18,"18",0,7
1306,21,82,0,94,"94",0,7
1307,21,157,0,68,"68",0,7
1308,21,19,0,60,"60",0,7
1309,21,112,0,64,"64",0,7
1310,21,144,0,66,"66",0,7
1311,21,101,0,83,"83",0,7
1312,21,117,0,34,"34",0,7
1313,21,155,0,74,"74",0,7
1314,21,154,0,23,"23",0,7
1315,21,87,0,70,"70",0,7
1316,21,7,0,40,"40",0,7
1317,21,67,18,3,"3",0,7
1318,22,98,0,100,"100",0,7
1319,22,157,0,73,"73",0,7
1320,22,150,0,21,"21",0,7
1321,22,40,0,28,"28",0,7
1322,22,154,0,24,"24",0,7
1323,22,148,0,50,"50",0,7
1324,22,80,0,88,"88",0,7
1325,22,124,3,12,"12",0,7
1326,22,25,0,36,"36",0,7
1327,22,117,0,37,"37",0,7
1328,22,158,0,23,"23",0,7
1329,22,151,0,54,"54",0,7
1330,22,145,0,93,"93",0,7
1331,22,92,1,20,"20",0,7
1332,22,143,10,5,"5",0,7
1333,22,164,0,39,"39",0,7
1334,22,161,2,18,"18",0,7
1335,22,47,0,61,"61",0,7
1336,22,74,0,95,"95",0,7
1337,22,113,0,63,"63",0,7
1338,22,162,0,38,"38",0,7
1339,22,139,0,72,"72",0,7
1340,22,155,0,79,"79",0,7
1341,22,48,0,56,"56",0,7
1342,22,149,0,81,"81",0,7
1343,22,137,0,97,"97",0,7
1344,22,90,0,99,"99",0,7
1345,22,60,3,13,"13",0,7
1346,22,6,0,85,"85",0,7
1347,22,73,0,48,"48",0,7
1348,22,118,0,83,"83",0,7
1349,22,84,0,90,"90",0,7
1350,22,7,0,44,"44",0,7
1351,22,102,10,4,"4",0,7
1352,22,127,0,55,"55",0,7
1353,22,17,0,92,"92",0,7
1354,22,39,6,8,"8",0,7
1355,22,115,0,30,"30",0,7
1356,22,122,0,26,"26",0,7
1357,22,120,0,82,"82",0,7
1358,22,153,0,31,"31",0,7
1359,22,129,3,14,"14",0,7
1360,22,126,0,42,"42",0,7
1361,22,76,0,46,"46",0,7
1362,22,18,36,1,"1",5,7
1363,22,135,6,9,"9",0,7
1364,22,28,0,22,"22",0,7
1365,22,141,0,52,"52",0,7
1366,22,22,0,43,"43",0,7
1367,22,101,0,27,"27",0,7
1368,22,132,0,76,"76",0,7
1369,22,2,2,16,"16",0,7
1370,22,19,0,64,"64",0,7
1371,22,14,9,6,"6",0,7
1372,22,1,22,3,"3",1,7
1373,22,109,0,25,"25",0,7
1374,22,131,0,84,"84",0,7
1375,22,119,0,91,"91",0,7
1376,22,147,0,47,"47",0,7
1377,22,52,0,45,"45",0,7
1378,22,94,0,53,"53",0,7
1379,22,134,0,77,"77",0,7
1380,22,140,0,57,"57",0,7
1381,22,58,0,49,"49",0,7
1382,22,44,0,74,"74",0,7
1383,22,89,0,65,"65",0,7
1384,22,123,0,34,"34",0,7
1385,22,130,2,15,"15",0,7
1386,22,142,0,78,"78",0,7
1387,22,23,0,89,"89",0,7
1388,22,87,0,75,"75",0,7
1389,22,45,8,7,"7",1,7
1390,22,160,0,66,"66",0,7
1391,22,136,0,62,"62",0,7
1392,22,3,4,11,"11",0,7
1393,22,32,4,10,"10",0,7
1394,22,64,0,35,"35",0,7
1395,22,112,0,68,"68",0,7
1396,22,144,0,71,"71",0,7
1397,22,138,0,32,"32",0,7
1398,22,125,0,60,"60",0,7
1399,22,116,0,51,"51",0,7
1400,22,83,0,69,"69",0,7
1401,22,97,0,41,"41",0,7
1402,22,107,0,40,"40",0,7
1403,22,57,0,33,"33",0,7
1404,22,128,0,96,"96",0,7
1405,22,166,2,17,"17",0,7
1406,22,156,0,80,"80",0,7
1407,22,152,0,70,"70",0,7
1408,22,146,0,59,"59",0,7
1409,22,93,0,86,"86",0,7
1410,22,34,0,94,"94",0,7
1411,22,121,2,19,"19",0,7
1412,22,20,0,87,"87",0,7
1413,22,72,0,67,"67",0,7
1414,22,82,0,98,"98",0,7
1415,22,67,24,2,"2",0,7
1416,22,114,0,29,"29",0,7
1417,22,165,0,58,"58",0,7
1418,23,6,0,88,"88",0,7
1419,23,20,0,91,"91",0,7
1420,23,143,10,5,"5",0,7
1421,23,142,0,80,"80",0,7
1422,23,133,0,90,"90",0,7
1423,23,22,0,46,"46",0,7
1424,23,64,0,39,"39",0,7
1425,23,153,0,34,"34",0,7
1426,23,146,0,65,"65",0,7
1427,23,94,0,58,"58",0,7
1428,23,161,2,20,"20",0,7
1429,23,120,0,85,"85",0,7
1430,23,119,0,95,"95",0,7
1431,23,135,6,11,"11",0,7
1432,23,117,0,41,"41",0,7
1433,23,115,0,33,"33",0,7
1434,23,84,0,93,"93",0,7
1435,23,132,0,79,"79",0,7
1436,23,89,0,70,"70",0,7
1437,23,60,3,15,"15",0,7
1438,23,166,2,18,"18",0,7
1439,23,57,0,37,"37",0,7
1440,23,159,0,94,"94",0,7
1441,23,83,0,73,"73",0,7
1442,23,124,3,13,"13",0,7
1443,23,102,10,4,"4",0,7
1444,23,72,0,72,"72",0,7
1445,23,158,0,26,"26",0,7
1446,23,165,0,63,"63",0,7
1447,23,148,0,55,"55",0,7
1448,23,137,0,101,"101",0,7
1449,23,122,0,29,"29",0,7
1450,23,97,0,36,"36",0,7
1451,23,92,1,22,"22",0,7
1452,23,140,0,62,"62",0,7
1453,23,114,0,32,"32",0,7
1454,23,145,0,97,"97",0,7
1455,23,150,0,23,"23",0,7
1456,23,67,24,2,"2",0,7
1457,23,14,9,6,"6",0,7
1458,23,80,0,92,"92",0,7
1459,23,129,3,14,"14",0,7
1460,23,149,0,83,"83",0,7
1461,23,76,0,50,"50",0,7
1462,23,58,0,54,"54",0,7
1463,23,90,0,103,"103",0,7
1464,23,28,0,24,"24",0,7
1465,23,162,0,42,"42",0,7
1466,23,109,0,28,"28",0,7
1467,23,134,0,81,"81",0,7
1468,23,123,0,38,"38",0,7
1469,23,41,0,84,"84",0,7
1470,23,19,0,69,"69",0,7
1471,23,73,0,53,"53",0,7
1472,23,127,0,60,"60",0,7
1473,23,156,0,82,"82",0,7
1474,23,23,2,19,"19",0,7
1475,23,82,0,102,"102",0,7
1476,23,144,0,75,"75",0,7
1477,23,40,0,31,"31",0,7
1478,23,138,0,35,"35",0,7
1479,23,147,0,52,"52",0,7
1480,23,118,0,86,"86",0,7
1481,23,126,0,45,"45",0,7
1482,23,7,0,47,"47",0,7
1483,23,136,0,67,"67",0,7
1484,23,18,36,1,"1",6,7
1485,23,87,0,78,"78",0,7
1486,23,98,0,104,"104",0,7
1487,23,116,0,56,"56",0,7
1488,23,141,0,57,"57",0,7
1489,23,1,22,3,"3",1,7
1490,23,152,0,74,"74",0,7
1491,23,47,0,66,"66",0,7
1492,23,131,0,87,"87",0,7
1493,23,163,0,105,"105",0,7
1494,23,128,0,100,"100",0,7
1495,23,139,0,76,"76",0,7
1496,23,155,0,51,"51",0,7
1497,23,34,0,98,"98",0,7
1498,23,74,0,99,"99",0,7
1499,23,25,0,40,"40",0,7
1500,23,151,0,59,"59",0,7
1501,23,107,0,44,"44",0,7
1502,23,130,2,16,"16",0,7
1503,23,45,8,7,"7",1,7
1504,23,160,0,71,"71",0,7
1505,23,121,2,21,"21",0,7
1506,23,113,0,68,"68",0,7
1507,23,112,0,25,"25",0,7
1508,23,48,0,61,"61",0,7
1509,23,27,7,9,"9",0,7
1510,23,32,4,12,"12",0,7
1511,23,93,0,89,"89",0,7
1512,23,101,0,30,"30",0,7
1513,23,2,2,17,"17",0,7
1514,23,164,0,43,"43",0,7
1515,23,157,0,77,"77",0,7
1516,23,17,0,96,"96",0,7
1517,23,39,6,10,"10",0,7
1518,23,52,0,49,"49",0,7
1519,23,3,8,8,"8",0,7
1520,23,125,0,64,"64",0,7
1521,23,44,0,48,"48",0,7
1522,23,154,0,27,"27",0,7
1523,24,18,9,1,"1",1,7
1524,24,130,0,10,"10",0,7
1525,24,27,4,3,"3",0,7
1526,24,143,3,4,"4",0,7
1527,24,175,0,15,"15",0,7
1528,24,173,2,5,"5",0,7
1529,24,167,0,17,"17",0,7
1530,24,186,0,9,"9",0,7
1531,24,47,0,7,"7",0,7
1532,24,66,0,12,"12",0,7
1533,24,23,0,13,"13",0,7
1534,24,135,0,6,"6",0,7
1535,24,196,0,16,"16",0,7
1536,24,3,6,2,"2",0,7
1537,24,2,0,8,"8",0,7
1538,24,67,0,14,"14",0,7
1539,24,14,0,11,"11",0,7
1540,25,183,0,45,"45",0,7
1541,25,68,0,35,"35",0,7
1542,25,196,0,42,"42",0,7
1543,25,175,0,41,"41",0,7
1544,25,23,0,39,"39",0,7
1545,25,20,0,23,"23",0,7
1546,25,34,0,22,"22",0,7
1547,25,84,0,26,"26",0,7
1548,25,92,9,2,"2",1,7
1549,25,167,0,43,"43",0,7
1550,25,73,2,10,"10",0,7
1551,25,143,3,6,"6",0,7
1552,25,17,2,12,"12",0,7
1553,25,89,0,29,"29",0,7
1554,25,32,2,8,"8",0,7
1555,25,39,0,15,"15",0,7
1556,25,192,0,36,"36",0,7
1557,25,77,2,11,"11",0,7
1558,25,61,0,25,"25",0,7
1559,25,14,0,37,"37",0,7
1560,25,186,0,19,"19",0,7
1561,25,172,0,53,"53",0,7
1562,25,113,0,21,"21",0,7
1563,25,135,0,13,"13",0,7
1564,25,69,0,50,"50",0,7
1565,25,130,0,24,"24",0,7
1566,25,3,6,4,"4",0,7
1567,25,111,0,28,"28",0,7
1568,25,168,0,14,"14",0,7
1569,25,27,4,5,"5",0,7
1570,25,85,0,49,"49",0,7
1571,25,174,0,20,"20",0,7
1572,25,178,0,54,"54",0,7
1573,25,18,9,1,"1",1,7
1574,25,119,0,48,"48",0,7
1575,25,63,0,33,"33",0,7
1576,25,137,0,27,"27",0,7
1577,25,98,0,32,"32",0,7
1578,25,173,2,9,"9",0,7
1579,25,93,0,34,"34",0,7
1580,25,37,0,46,"46",0,7
1581,25,66,0,38,"38",0,7
1582,25,60,2,7,"7",0,7
1583,25,154,0,30,"30",0,7
1584,25,36,0,31,"31",0,7
1585,25,146,0,16,"16",0,7
1586,25,2,0,18,"18",0,7
1587,25,67,0,40,"40",0,7
1588,25,182,0,44,"44",0,7
1589,25,76,0,52,"52",0,7
1590,25,38,0,51,"51",0,7
1591,25,161,6,3,"3",0,7
1592,25,6,0,47,"47",0,7
1593,25,47,0,17,"17",0,7
1594,26,137,0,33,"33",0,7
1595,26,39,0,19,"19",0,7
1596,26,36,0,37,"37",0,7
1597,26,89,0,35,"35",0,7
1598,26,172,0,63,"63",0,7
1599,26,143,6,7,"7",0,7
1600,26,192,0,42,"42",0,7
1601,26,68,0,41,"41",0,7
1602,26,57,0,46,"46",0,7
1603,26,23,2,8,"8",0,7
